"game_date","day_of_week","away_team","away_score","home_team","home_score","status","result","winner","is_conference","location","boxscore_url","away_runs","home_runs","away_starter","home_starter","away_starter_ip","home_starter_ip","game_id","home_team_std","away_team_std","home_rf_last5","home_ra_last5","home_win_last5","home_rd_last5","away_rf_last5","away_ra_last5","away_win_last5","away_rd_last5","home_rest_days","away_rest_days","home_sp_ip_last5","away_sp_ip_last5","home_era_proxy_last5","away_era_proxy_last5","home_era_season","home_whip_season","home_k_per9_season","home_bb_per9_season","home_opp_ba_season","away_era_season","away_whip_season","away_k_per9_season","away_bb_per9_season","away_opp_ba_season","home_fld_pct_season","home_errors_season","home_dp_season","home_sba_season","home_csb_season","away_fld_pct_season","away_errors_season","away_dp_season","away_sba_season","away_csb_season","away_starter_std","home_starter_std","away_starter_last","home_starter_last","has_both_pitchers","home_win","home_field","run_diff"
"2026-02-21","Saturday","Macalester",10,"Loras College",2,"Final","Final","Loras College",0,"Topeka, KS // Bettis Sports Complex","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhh3G3opbCW7vkb0ASu%2fFCot4H8%2bD12wwparOOT4BdTP2It0DhtCTaIwdejXxEBYlUGZd1sTGKHcilbQqIxG4EXxo08Xv2XDQgtCZHPWaUhk4&path=baseball",10,2,"V. Costantin (W, 1-0)","N. Strezo (L, 0-1)",5,5.1,11,"Loras","Macalester",4.33333333333333,8.66666666666667,0,-4.33333333333333,8.66666666666667,4.33333333333333,1,4.33333333333333,1,1,5.44444444444444,3.33333333333333,14.225,6.3,NA,NA,NA,NA,NA,6.05,1.68775790921596,7.8363136176066,4.939477303989,0.286902286902287,NA,NA,NA,NA,NA,0.966475095785441,35,14,47,10,"V. Costantin (W, 1-0)","N. Strezo (L, 0-1)","costantin","strezo",FALSE,0,1,-8
"2026-02-21","Saturday","Saint Mary's",8,"Luther College",11,"Final","Final","Saint Mary's",0,"Tucson, AZ // Kino Sports Complex","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPor8yFQfWAD2KGPNKRj6w3D%2fq%2fVaLsSsuL4oLYZU5chC%2b6vVxES4BK1nERUk9r2uC87mGJeePUjJQCR4m%2beWK%2fv6VleGWydGyOjJ7C3PVNIkfYyvITV%2bRA5tO5wIfboZJ&path=baseball",8,11,"Brody Von Berg","Drew Rothenberger",2,1,12,"Luther","Saint Mary's",8,5.5,1,2.5,5.5,8,0,-2.5,1,1,3,2.5,16.2,21,NA,NA,NA,NA,NA,4.31,1.39514978601997,6.43223965763195,3.3509272467903,0.272209567198178,NA,NA,NA,NA,NA,0.98422090729783,16,31,20,9,"Brody Von Berg","Drew Rothenberger","berg","rothenberger",FALSE,1,1,3
"2026-02-22","Sunday","Saint Mary's",6,"Luther College",5,"Final","Final","Saint Mary's",0,"Tucson, AZ // Kino Sports Complex","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPor8yFQfWAD2KGPNKRj6w3D%2fq%2fVaLsSsuL4oLYZU5chC%2b6vVxES4BK1nERUk9r2uCDHyy0XQhSILe59ICaIe084eAiSqpm%2bgJMn9hvE%2blBBskquLZa7EoW4wcY3JqZPW6&path=baseball",6,5,"Eric Stromberg","Charles Running",4,4,14,"Luther","Saint Mary's",7,5.66666666666667,0.666666666666667,1.33333333333333,5.66666666666667,7,0.333333333333333,-1.33333333333333,1,1,3.33333333333333,3,15.3,17.75,NA,NA,NA,NA,NA,4.31,1.39514978601997,6.43223965763195,3.3509272467903,0.272209567198178,NA,NA,NA,NA,NA,0.98422090729783,16,31,20,9,"Eric Stromberg","Charles Running","stromberg","running",FALSE,0,1,-1
"2026-02-26","Thursday","Bethel",3,"Crown College",20,"Final","Final
                                                                                        
                                            
                                            
                                                (7 Innings)","Bethel",0,"Minneapolis, MN // U.S. Bank Stadium
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhjzahKugRChgIwJOnQuU36Zc5dowlAKrNQcQu3%2bqXx8UD8JIsG9VmqkYvHVFIOXaUp2AI9fHEQeodW8dyFbIAGe%2f%2bsMRW7vXmWYfgNCFUi7D&path=baseball",3,20,"B. Torbeck (L, 0-1)","D. Girtz (W, 1-0)",3,4,15,"Crown","Bethel",20,3,1,17,3,20,0,-17,NA,NA,4,3,6.75,27,NA,NA,NA,NA,NA,4.99,1.66715542521994,9.89736070381232,4.90909090909091,0.288461538461538,NA,NA,NA,NA,NA,0.968884120171674,29,12,40,15,"B. Torbeck (L, 0-1)","D. Girtz (W, 1-0)","torbeck","girtz",FALSE,1,1,17
"2026-02-26","Thursday","Bethel",22,"Crown College",1,"Final","Final","Bethel",0,"Minneapolis, MN // U.S. Bank Stadium
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhjzahKugRChgIwJOnQuU36Zc5dowlAKrNQcQu3%2bqXx8UWzz%2bmqzbrAxPpOtYRr35oowbhMcXukkhaT8yz%2bsjkImIzszNM0asM9Fq34ikjfyZ&path=baseball",22,1,"M. Anderson (W, 1-0)","Z. Luinstra (L, 0-1)",4,3,16,"Crown","Bethel",10.5,12.5,0.5,-2,12.5,10.5,0.5,2,0,0,3.5,3.5,16.875,14.625,NA,NA,NA,NA,NA,4.99,1.66715542521994,9.89736070381232,4.90909090909091,0.288461538461538,NA,NA,NA,NA,NA,0.968884120171674,29,12,40,15,"M. Anderson (W, 1-0)","Z. Luinstra (L, 0-1)","anderson","luinstra",FALSE,0,1,-21
"2026-02-27","Friday","Carleton",4,"University of Wisconsin-Superior",17,"Final","Final","University of Wisconsin-Superior",0,"Marion, IA // Prospect Meadows
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhiHCgSvVo6vyVvsDuDSb0a%2bJ%2fFIk6s5oCHx1cXIv%2bDfqjZotIg8zZG001kLuZwpfUlxaJGQJoqoZwYVkjxD3vwSylUN%2fTQJ3y8CjSXf%2bmvIF&path=baseball",4,17,"J. Corcoran (L, 0-1)","K. Corlett (W, 1-0)",4,4,17,"of Wisconsin-Superior","Carleton",6.33333333333333,3,0.333333333333333,3.33333333333333,4,17,0,-13,12,NA,4,4,6.75,27,NA,NA,NA,NA,NA,9.6,2.1280487804878,6.14634146341463,6.80487804878049,0.32703488372093,NA,NA,NA,NA,NA,0.934449093444909,47,14,69,4,"J. Corcoran (L, 0-1)","K. Corlett (W, 1-0)","corcoran","corlett",FALSE,1,1,13
"2026-02-27","Friday","Allegheny College",3,"St. Olaf",14,"Final","Final
                                                                                        
                                            
                                            
                                                (7 inn.)","St. Olaf",0,"Davenport, FL // NERP #2","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP%2fQHI2wJpL9mAWLJQ%2fNw1xY7LNwxX1Ym%2fjJnty4%2bEdWV0F9JSL77fDPnRfQULtyhLHwJ75qoHkwtKhjgIJyBmIxdqZACSC%2fCyduK7%2ff0q%2fN%2f9wXUlLXMuEjg45PYvROIy&path=baseball",3,14,"Parker McRay (L, 1-1)","Kevin Steel",3.1,3,18,"St. Olaf","Allegheny",14,3,1,11,3,14,0,-11,NA,NA,3,3.33333333333333,9,27,6.78,1.90232558139535,6.11162790697674,5.73488372093023,0.310502283105023,NA,NA,NA,NA,NA,0.948038176033934,49,21,35,14,NA,NA,NA,NA,NA,"Parker McRay (L, 1-1)","Kevin Steel","mcray","steel",FALSE,1,1,11
"2026-02-27","Friday","Martin Luther College",5,"Hamline",6,"Final","Final","Hamline",0,"Topeka, KS // Bettis Sports Complex
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPGBOMQ6HzAX3wcEsySnJXko%2bkFOoKQSSLBvhfpeT0ohBQdoC2HNEJUUesGkojIIgiS5TrIwPnw4HyI7hV87JqNFZD5NkUpCvhui6w2jYdk9%2brPrt7VryA5KV8DAKowesG&path=baseball",5,6,"C. Heckendor (L, )","H. Christens",6.1,6,19,"Hamline","Martin Luther",8,7.75,0.75,0.25,5,6,0,-1,12,NA,4.41666666666667,6.33333333333333,14.1477272727273,8.52631578947368,6.89,1.7063829787234,7.0468085106383,4.74893617021277,0.293432203389831,NA,NA,NA,NA,NA,0.954954954954955,45,24,27,7,NA,NA,NA,NA,NA,"C. Heckendor (L, )","H. Christens","heckendor","christens",FALSE,1,1,1
"2026-02-27","Friday","Saint John's",8,"Buena Vista University",13,"Final","Final","Buena Vista University",0,"Shawnee, KS
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPHagrYYNu%2bk3eVWQRh5K35AjONin5olwY4wMNOh86t8ekarPMZ2yS6mfxgb2RiR3OIkcKnVSe0vMCb8tLG6l0m8%2fstJu0FZHRhp2WO3mX9%2fs%3d&path=baseball",8,13,"Carter Theisen (L, 0-1)","McDaniel (W, 1-0)",4,5,20,"Buena Vista","Saint John's",9.75,8.5,0.5,1.25,8,13,0,-5,12,NA,4.75,4,16.5375,27,NA,NA,NA,NA,NA,3.29,1.28782894736842,7.72697368421053,3.01973684210526,0.249354005167959,NA,NA,NA,NA,NA,0.958823529411765,35,18,35,9,"Carter Theisen (L, 0-1)","McDaniel (W, 1-0)","theisen","mcdaniel",FALSE,1,1,5
"2026-02-27","Friday","Carleton",7,"University of Wisconsin-Superior",10,"Final","Final","University of Wisconsin-Superior",0,"Marion, IA // Prospect Meadows
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhiHCgSvVo6vyVvsDuDSb0a%2bJ%2fFIk6s5oCHx1cXIv%2bDfqJlrzGCbPwPgZHA0h7qwO7AS0e2Dw2VMRLzfuWBO3C28Ro1Gttzjop7cL6lvozKAV&path=baseball",7,10,"W. Schnepf","Z. Romans",5,4,21,"of Wisconsin-Superior","Carleton",7.25,4,0.5,3.25,5.5,13.5,0,-8,0,0,4,4.5,9,22.5,NA,NA,NA,NA,NA,9.6,2.1280487804878,6.14634146341463,6.80487804878049,0.32703488372093,NA,NA,NA,NA,NA,0.934449093444909,47,14,69,4,"W. Schnepf","Z. Romans","schnepf","romans",FALSE,1,1,3
"2026-02-27","Friday","Saint John's",1,"Buena Vista University",11,"Final","Final","Saint John's",0,"Shawnee, KS
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPHagrYYNu%2bk3eVWQRh5K35AjONin5olwY4wMNOh86t8ekarPMZ2yS6mfxgb2RiR3OppaUUJOVYBWdMoE41RGC%2bR5HAojF5dkn%2fbPurkXXM3s%3d&path=baseball",1,11,"Johnson (L, 0-1)","Hunter Hoen (W, 1-0)",4.2,7,22,"Buena Vista","Saint John's",10,7,0.6,3,4.5,12,0,-7.5,0,0,5.2,4.33333333333333,13.4871428571429,24.1071428571429,NA,NA,NA,NA,NA,3.29,1.28782894736842,7.72697368421053,3.01973684210526,0.249354005167959,NA,NA,NA,NA,NA,0.958823529411765,35,18,35,9,"Johnson (L, 0-1)","Hunter Hoen (W, 1-0)","johnson","hoen",FALSE,1,1,10
"2026-02-27","Friday","Hamline",5,"Martin Luther College",7,"Final","Final","Martin Luther College",0,"Topeka, KS // Bettis Sports Complex
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPGBOMQ6HzAX3wcEsySnJXko%2bkFOoKQSSLBvhfpeT0ohBQdoC2HNEJUUesGkojIIgiiIgIDrep8R1ktKECFvEev3PPVF4LTMteEUOvu4nGexqW%2fq0KHXbvOond0V%2fOZmVw&path=baseball",5,7,"T. Yotter (L, 1-1)","A. Berg (W, 1-1)",2,4,23,"Martin Luther","Hamline",6,5.5,0.5,0.5,7.4,7.6,0.6,-0.2,0,0,5.16666666666667,3.93333333333333,9.88815789473684,16.7181818181818,NA,NA,NA,NA,NA,6.89,1.7063829787234,7.0468085106383,4.74893617021277,0.293432203389831,NA,NA,NA,NA,NA,0.954954954954955,45,24,27,7,"T. Yotter (L, 1-1)","A. Berg (W, 1-1)","yotter","berg",FALSE,1,1,2
"2026-02-27","Friday","Macalester",7,"University of Mary Hardin-Baylor",4,"Final","Final","Macalester",0,"Belton, TX // Red Murff Field","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhh3G3opbCW7vkb0ASu%2fFCot4H8%2bD12wwparOOT4BdTP27wxtnKmp%2bboCR7Ohj%2b9tI2qAYtvxRmhba81RtLHcKwYjNPWWbpDPTl42m1Wymzob&path=baseball",7,4,"B. King","A. Hill",4.1,5,24,"of Mary Hardin-Baylor","Macalester",4,7,0,-3,8.25,4.25,1,4,NA,6,5,3.58333333333333,12.6,6.96923076923077,NA,NA,NA,NA,NA,6.05,1.68775790921596,7.8363136176066,4.939477303989,0.286902286902287,NA,NA,NA,NA,NA,0.966475095785441,35,14,47,10,"B. King","A. Hill","king","hill",FALSE,0,1,-3
"2026-02-28","Saturday","Massachusetts Institute of Technology",1,"St. Olaf",3,"Final","Final","St. Olaf",0,"Winter Haven, FL // Chain of Lakes #3
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP%2fQHI2wJpL9mAWLJQ%2fNw1xY7LNwxX1Ym%2fjJnty4%2bEdWV0F9JSL77fDPnRfQULtyhLeNTJcW2Mbgo4OYk0TPTnxOyKVgTmSQ25oTBvzDCYMdv1kJdqxV9KYJgGo%2f%2bVeikC&path=baseball",1,3,"Chase Rubin","Sam Hruska",4,2,25,"St. Olaf","Massachusetts Institute of Technology",8.5,2,1,6.5,1,3,0,-2,1,NA,2.5,4,6.75,6.75,6.78,1.90232558139535,6.11162790697674,5.73488372093023,0.310502283105023,NA,NA,NA,NA,NA,0.948038176033934,49,21,35,14,NA,NA,NA,NA,NA,"Chase Rubin","Sam Hruska","rubin","hruska",FALSE,1,1,2
"2026-02-28","Saturday","Hamline",8,"Martin Luther College",5,"Final","Final","Hamline",0,"Topeka, KS // Bettis Sports Complex
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPGBOMQ6HzAX3wcEsySnJXko%2bkFOoKQSSLBvhfpeT0ohBQdoC2HNEJUUesGkojIIgiMnso51EF9GEWz%2bieiV33XHDK1m%2bnXoiw6LNCpqeXn%2bNfVl772YZdbg9WepKGXog4&path=baseball",8,5,"B. Casey (W, )","J. Anderson (L, )",6,2,26,"Martin Luther","Hamline",5.66666666666667,6.33333333333333,0.333333333333333,-0.666666666666667,7.5,7.16666666666667,0.666666666666667,0.333333333333333,1,1,4.11111111111111,4.27777777777778,15.5921052631579,15.1818181818182,NA,NA,NA,NA,NA,6.89,1.7063829787234,7.0468085106383,4.74893617021277,0.293432203389831,NA,NA,NA,NA,NA,0.954954954954955,45,24,27,7,"B. Casey (W, )","J. Anderson (L, )","casey","anderson",FALSE,0,1,-3
"2026-02-28","Saturday","Macalester",14,"University of Mary Hardin-Baylor",10,"Final","Final","Macalester",0,"Belton, TX // Red Murff Field
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhh3G3opbCW7vkb0ASu%2fFCot4H8%2bD12wwparOOT4BdTP27wxtnKmp%2bboCR7Ohj%2b9tI4W5pPOTAo0Xc%2fDdKGK5KDMqmp%2bZbL4AlUJkX9e2bY9a&path=baseball",14,10,"C. Chou-Gree","C. Kammlah",3,5,27,"of Mary Hardin-Baylor","Macalester",7,10.5,0,-3.5,9.4,5.4,1,4,1,1,5,3.46666666666667,18.9,11.9769230769231,NA,NA,NA,NA,NA,6.05,1.68775790921596,7.8363136176066,4.939477303989,0.286902286902287,NA,NA,NA,NA,NA,0.966475095785441,35,14,47,10,"C. Chou-Gree","C. Kammlah","chou-gree","kammlah",FALSE,0,1,-4
"2026-02-28","Saturday","Massachusetts Institute of Technology",4,"St. Olaf",0,"Final","Final","St. Olaf",0,"Winter Haven, FL // Chain of Lakes #3
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP%2fQHI2wJpL9mAWLJQ%2fNw1xY7LNwxX1Ym%2fjJnty4%2bEdWV0F9JSL77fDPnRfQULtyhLHfWIze0%2fd2%2fdel07myoLfbXIVUcJQ7Y0xyPQkrrwp3svTHzjKLNIPKUNimtiSgsR&path=baseball",4,0,"Alex Oehlke (W, 1-0)","Jonathan Freedman (L, 0-1)",5,5,28,"St. Olaf","Massachusetts Institute of Technology",5.66666666666667,2.66666666666667,0.666666666666667,3,2.5,1.5,0.5,1,0,0,3.33333333333333,4.5,6.9,3.375,6.78,1.90232558139535,6.11162790697674,5.73488372093023,0.310502283105023,NA,NA,NA,NA,NA,0.948038176033934,49,21,35,14,NA,NA,NA,NA,NA,"Alex Oehlke (W, 1-0)","Jonathan Freedman (L, 0-1)","oehlke","freedman",FALSE,0,1,-4
"2026-02-28","Saturday","Saint John's",18,"Buena Vista University",0,"Final","Final","Saint John's",0,"Shawnee, KS","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPHagrYYNu%2bk3eVWQRh5K35AjONin5olwY4wMNOh86t8ekarPMZ2yS6mfxgb2RiR3OI3CascUOnv8%2f49fjMxu7MCCOLC%2ffymeHjubD54wPeBs%3d&path=baseball",18,0,"Matthew Magnuson","Brachtel (L, 0-1)",4,4,29,"Buena Vista","Saint John's",8.33333333333333,8.83333333333333,0.5,-0.5,9,8,0.333333333333333,1,1,1,5,4.22222222222222,15.7392857142857,16.0714285714286,NA,NA,NA,NA,NA,3.29,1.28782894736842,7.72697368421053,3.01973684210526,0.249354005167959,NA,NA,NA,NA,NA,0.958823529411765,35,18,35,9,"Matthew Magnuson","Brachtel (L, 0-1)","magnuson","brachtel",FALSE,0,1,-18
"2026-02-28","Saturday","Hamline",10,"Martin Luther College",11,"Final","Final","Martin Luther College",0,"Topeka, KS // Bettis Sports Complex
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPGBOMQ6HzAX3wcEsySnJXko%2bkFOoKQSSLBvhfpeT0ohBQdoC2HNEJUUesGkojIIgiHuouEUJWyOEFfmpCcIY%2bubxHipbN56bJ1JmICA%2foW0Ht7d5Q6nA822RXeekSLEiu&path=baseball",10,11,"S. Johnson (L, 1-1)","O. Proctor (W, 1-0)",0.1,5,30,"Martin Luther","Hamline",7,7.25,0.5,-0.25,8.5,9,0.5,-0.5,0,0,4.33333333333333,3.33333333333333,16.1940789473684,19.6818181818182,NA,NA,NA,NA,NA,6.89,1.7063829787234,7.0468085106383,4.74893617021277,0.293432203389831,NA,NA,NA,NA,NA,0.954954954954955,45,24,27,7,"S. Johnson (L, 1-1)","O. Proctor (W, 1-0)","johnson","proctor",FALSE,1,1,1
"2026-02-28","Saturday","Macalester",7,"University of Mary Hardin-Baylor",17,"Final","Final","University of Mary Hardin-Baylor",0,"Belton, TX // Red Murff Field
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPU2iqzJuGrvibprNxltHfhh3G3opbCW7vkb0ASu%2fFCot4H8%2bD12wwparOOT4BdTP2DDR%2bIUhNRb5mtzksNJWrrWFZNsEfkhI98StI0UT9DW4%2bUjv2z90fJ%2frqMOM%2b2wT9&path=baseball",7,17,"N. Strezo (L, 0-1)","R. Davis",1,2,31,"of Mary Hardin-Baylor","Macalester",10.3333333333333,9.33333333333333,0.333333333333333,1,9,7.33333333333333,0.833333333333333,1.66666666666667,0,0,4,3.05555555555556,21.6,14.9815384615385,NA,NA,NA,NA,NA,6.05,1.68775790921596,7.8363136176066,4.939477303989,0.286902286902287,NA,NA,NA,NA,NA,0.966475095785441,35,14,47,10,"N. Strezo (L, 0-1)","R. Davis","strezo","davis",FALSE,1,1,10
"2026-02-28","Saturday","Concordia",0,"University of Dubuque",3,"Final","Final","Concordia",0,"Davenport, FL // NERP","https://miacathletics.com/boxscore.aspx?id=JcLFfL9RUu0H5ystoOMbjRG6pFkOaHhJ9o8S3vINmQOIe5jlXcgY0S4nV0V6%2bRzpslQrdDOnX1zUk%2fI1jid3%2fDm8bjNbnxbUpE907TWeiUZoBMjKYK9%2bKXgJqc4EcEMuJcAQD3qRXqEexdEwTNOpMmcYi5n0nxnq%2f8hUcdKpS4YrxoGyi2uh99XaOD2qL0Jm&path=baseball",0,3,"S. Buskohl (L, 0-1)","B. Wolfgram (W, 1-0)",5,6,32,"of Dubuque","Concordia",3,0,1,3,0,3,0,-3,NA,NA,6,5,0,5.4,NA,NA,NA,NA,NA,6.07,1.66298342541436,7.60773480662983,4.77348066298343,0.299707602339181,NA,NA,NA,NA,NA,0.961379310344828,28,9,45,9,"S. Buskohl (L, 0-1)","B. Wolfgram (W, 1-0)","buskohl","wolfgram",FALSE,1,1,3
"2026-03-01","Sunday","Grove City College",7,"St. Olaf",11,"Final","Final","Grove City College",0,"Davenport, FL // NERP #2","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUP%2fQHI2wJpL9mAWLJQ%2fNw1xY7LNwxX1Ym%2fjJnty4%2bEdWV0F9JSL77fDPnRfQULtyhL33mUXIoHbyjU5BK9WUcNDFFjLmey2m3mCnaipuRvdHs%3d&path=baseball",7,11,"Ian Enyeart","Kenny Lavrich",3,6,33,"St. Olaf","Grove City",7,3.75,0.75,3.25,7,11,0,-4,1,NA,4,3,7.8,27,6.78,1.90232558139535,6.11162790697674,5.73488372093023,0.310502283105023,NA,NA,NA,NA,NA,0.948038176033934,49,21,35,14,NA,NA,NA,NA,NA,"Ian Enyeart","Kenny Lavrich","enyeart","lavrich",FALSE,1,1,4
"2026-03-01","Sunday","Concordia",5,"Marian University",6,"Final","Final","Marian University",0,"Winter Haven, FL // Chain of Lakes
                                        
                                        
                                        
                                            (DH)","https://miacathletics.com/boxscore.aspx?id=JcLFfL9RUu0H5ystoOMbjRG6pFkOaHhJ9o8S3vINmQOIe5jlXcgY0S4nV0V6%2bRzpslQrdDOnX1zUk%2fI1jid3%2fDm8bjNbnxbUpE907TWeiUbq%2f5tOWw61pff1dBCIpQ1iQV7kzLpNBFOi%2bEGu7xguhF%2f9px6tT%2fmh1XXrVtbh9QvBfmk20pZdoa6T%2fTPChT93&path=baseball",5,6,"D. Inniger","Santos, Jr",5,5,34,"Marian","Concordia",6,5,1,1,2.5,4.5,0,-2,NA,1,5,5,9,8.1,NA,NA,NA,NA,NA,6.07,1.66298342541436,7.60773480662983,4.77348066298343,0.299707602339181,NA,NA,NA,NA,NA,0.961379310344828,28,9,45,9,"D. Inniger","Santos, Jr","inniger","santos",FALSE,1,1,1
"2026-03-01","Sunday","Saint Mary's",11,"Trine University",8,"Final","Final","Saint Mary's",0,"Auburndale, FL // Lake Myrtle #7","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPor8yFQfWAD2KGPNKRj6w3D%2fq%2fVaLsSsuL4oLYZU5chC%2b6vVxES4BK1nERUk9r2uCcDCciOnZC8njwcRFlDot7qtO7FiFNJ3yHcpGT8jHAuSbe4%2bkKYMSUNmjHNamfYdt&path=baseball",11,8,"C. Tulley (W, 1-1)","W. Gimbel",4,6,35,"Trine","Saint Mary's",8,11,0,-3,7,7.25,0.5,-0.25,NA,7,6,3.25,16.5,17.8125,NA,NA,NA,NA,NA,4.31,1.39514978601997,6.43223965763195,3.3509272467903,0.272209567198178,NA,NA,NA,NA,NA,0.98422090729783,16,31,20,9,"C. Tulley (W, 1-1)","W. Gimbel","tulley","gimbel",FALSE,0,1,-3
"2026-03-01","Sunday","Saint Mary's",5,"Trine University",3,"Final","Final","Trine University",0,"Auburndale, FL // Lake Myrtle #7","https://miacathletics.com/boxscore.aspx?id=7ltyipP022aUJKmSgYVs3wXi7up73ghniwD5ElWyd07J7BNseBaMQePf0fY%2f3yUPor8yFQfWAD2KGPNKRj6w3D%2fq%2fVaLsSsuL4oLYZU5chC%2b6vVxES4BK1nERUk9r2uCn%2fGer1DkS3CSNxScfVIx0ypxr1xqqIdbCgKDu54vCw2PxHB7Bp0QWR3kHxjXA4iT&path=baseball",5,3,"O. Mitchell (W, 1-1)","D. Rothenber (L, 0-1)",4.1,2,36,"Trine","Saint Mary's",5.5,8,0,-2.5,6.6,6.4,0.6,0.2,0,0,4,3.46666666666667,19.5,15.4961538461538,NA,NA,NA,NA,NA,4.31,1.39514978601997,6.43223965763195,3.3509272467903,0.272209567198178,NA,NA,NA,NA,NA,0.98422090729783,16,31,20,9,"O. Mitchell (W, 1-1)","D. Rothenber (L, 0-1)","mitchell","rothenber",FALSE,0,1,-2
